time_s,timestamp,indoor_c,outdoor_c,cooling_electric_kw,cooling_fans_pumps_kw,cooling_delivered_kw
269100.0,2018-07-21 02:45:00,23.888888888888896,26.375000000000004,0.868,0.268,3.31053080864032
270000.0,2018-07-21 03:00:00,23.888888888888896,26.1,0.852,0.264,3.25426116316768
270900.0,2018-07-21 03:15:00,23.8888888888889,25.975,0.836,0.26,3.2108866447825197
271800.0,2018-07-21 03:30:00,23.8888888888889,25.85,0.824,0.256,3.17220126352008
272700.0,2018-07-21 03:45:00,23.888888888888896,25.725,0.816,0.252,3.135860450819
273600.0,2018-07-21 04:00:00,23.888888888888903,25.6,0.804,0.252,3.1006919223986
274500.0,2018-07-21 04:15:00,23.8888888888889,25.450000000000003,0.792,0.248,3.0655233939782
275400.0,2018-07-21 04:30:00,23.888888888888903,25.3,0.78,0.244,3.03269943411916
276300.0,2018-07-21 04:45:00,23.8888888888889,25.15,0.908,0.284,3.53912624337292
277200.0,2018-07-21 05:00:00,23.888888888888896,25.0,0.976,0.308,3.8310250292622396
278100.0,2018-07-21 05:15:00,23.8888888888889,24.85,1.0,0.316,3.93418604596208
279000.0,2018-07-21 05:30:00,23.888888888888903,24.7,0.828,0.264,3.2612948688517602
279900.0,2018-07-21 05:45:00,23.888888888888903,24.55,0.776,0.248,3.0573174040134403
280800.0,2018-07-21 06:00:00,23.888888888888903,24.4,0.756,0.24,2.9834634943306
281700.0,2018-07-21 06:15:00,23.8888888888889,24.275,0.884,0.284,3.49809629354912
282600.0,2018-07-21 06:30:00,23.8888888888889,24.15,0.952,0.308,3.780616805193
283500.0,2018-07-21 06:45:00,23.8888888888889,24.025,0.968,0.312,3.8321973135429204
284400.0,2018-07-21 07:00:00,23.888888888888896,23.9,0.984,0.316,3.90018980182236
285300.0,2018-07-21 07:15:00,23.8888888888889,24.125,0.84,0.268,3.29529111299148
286200.0,2018-07-21 07:30:00,23.888888888888903,24.35,0.824,0.264,3.21440349762456
287100.0,2018-07-21 07:45:00,23.888888888888903,24.575000000000003,0.968,0.308,3.7747553837896004
288000.0,2018-07-21 08:00:00,23.888888888888896,24.8,1.06,0.336,4.13347437367768
288900.0,2018-07-21 08:15:00,23.8888888888889,25.137500000000003,0.944,0.296,3.65049325003752
289800.0,2018-07-21 08:30:00,23.888888888888896,25.475,0.908,0.284,3.47816746077756
290700.0,2018-07-21 08:45:00,23.8888888888889,25.8125,0.936,0.292,3.5696056346705998
291600.0,2018-07-21 09:00:00,23.8888888888889,26.15,0.952,0.296,3.6282198487046005
292500.0,2018-07-21 09:15:00,23.888888888888903,26.6875,0.992,0.304,3.73255314968512
293400.0,2018-07-21 09:30:00,23.8888888888889,27.225,0.992,0.3,3.70090147410676
294300.0,2018-07-21 09:45:00,23.8888888888889,27.762500000000003,1.012,0.304,3.73255314968512
295200.0,2018-07-21 10:00:00,23.8888888888889,28.3,1.056,0.312,3.8591598519985597
296100.0,2018-07-21 10:15:00,23.888888888888903,28.875,1.12,0.328,4.05141447403008
297000.0,2018-07-21 10:30:00,23.888888888888903,29.450000000000003,1.236,0.36,4.43475143381244
297900.0,2018-07-21 10:45:00,23.888888888888903,30.025,1.356,0.392,4.818088393594801
298800.0,2018-07-21 11:00:00,23.888888888888903,30.6,1.432,0.408,5.02675499555584
299700.0,2018-07-21 11:15:00,23.8888888888889,31.000000000000004,1.6,0.456,5.57303947035272
300600.0,2018-07-21 11:30:00,23.888888888888903,31.4,1.704,0.48,5.9165187645919595
301500.0,2018-07-21 11:45:00,23.8888888888889,31.800000000000004,1.78,0.5,6.1216685137109605
302400.0,2018-07-21 12:00:00,23.888888888888903,32.2,1.828,0.508,6.22248496184944
303300.0,2018-07-21 12:15:00,23.8888888888889,33.050000000000004,1.928,0.528,6.4065335939162
304200.0,2018-07-21 12:30:00,23.888888888888903,33.900000000000006,2.088,0.564,6.79690425938264
305100.0,2018-07-21 12:45:00,23.888888888888903,34.75,2.232,0.592,7.13217756365712
306000.0,2018-07-21 13:00:00,23.888888888888903,35.6,2.38,0.62,7.46393401508956
306900.0,2018-07-21 13:15:00,23.888888888888907,36.0,2.48,0.644,7.71714741971644
307800.0,2018-07-21 13:30:00,23.888888888888903,36.400000000000006,2.396,0.616,7.3994583796521605
308700.0,2018-07-21 13:45:00,23.8888888888889,36.8,2.348,0.596,7.14976182786732
309600.0,2018-07-21 14:00:00,23.888888888888903,37.2,2.388,0.6,7.197825483375199
310500.0,2018-07-21 14:15:00,23.8888888888889,37.75,2.468,0.616,7.372495841196519
311400.0,2018-07-21 14:30:00,23.8888888888889,38.3,2.592,0.64,7.6667391956472
312300.0,2018-07-21 14:45:00,23.888888888888896,38.85,2.704,0.66,7.93753686448428
313200.0,2018-07-21 15:00:00,23.888888888888896,39.4,2.82,0.684,8.2001285433566
314100.0,2018-07-21 15:15:00,23.888888888888903,39.125,2.828,0.688,8.31384011858256
315000.0,2018-07-21 15:30:00,23.888888888888893,38.85,2.824,0.692,8.366592911213159
315900.0,2018-07-21 15:45:00,23.888888888888896,38.575,3.008,0.744,8.9621133257986
316800.0,2018-07-21 16:00:00,23.8888888888889,38.3,3.108,0.776,9.40523678389564
317700.0,2018-07-21 16:15:00,23.8888888888889,38.45,2.992,0.744,9.04651779400756
318600.0,2018-07-21 16:30:00,23.888888888888903,38.6,2.964,0.732,8.87770885758964
319500.0,2018-07-21 16:45:00,23.8888888888889,38.75,2.96,0.728,8.8331620549238
320400.0,2018-07-21 17:00:00,23.8888888888889,38.9,2.916,0.716,8.68193738271608
321300.0,2018-07-21 17:15:00,23.888888888888903,38.9,2.828,0.692,8.42520712524716
322200.0,2018-07-21 17:30:00,23.888888888888903,38.9,2.772,0.68,8.23881392461904
323100.0,2018-07-21 17:45:00,23.8888888888889,38.9,2.944,0.724,8.739379312469401
324000.0,2018-07-21 18:00:00,23.888888888888903,38.9,3.048,0.752,9.10044287091884
324900.0,2018-07-21 18:15:00,23.888888888888903,38.475,2.972,0.736,8.98673129569288
325800.0,2018-07-21 18:30:00,23.888888888888907,38.05,2.644,0.656,8.06297128251704
326700.0,2018-07-21 18:45:00,23.888888888888907,37.625,2.436,0.608,7.44283289803732
327600.0,2018-07-21 19:00:00,23.888888888888903,37.2,2.352,0.592,7.24120000176036
328500.0,2018-07-21 19:15:00,23.8888888888889,36.650000000000006,2.252,0.572,7.02667197839592
329400.0,2018-07-21 19:30:00,23.8888888888889,36.1,2.144,0.552,6.7675971523656395
330300.0,2018-07-21 19:45:00,23.888888888888903,35.55,2.088,0.544,6.657402429981721
331200.0,2018-07-21 20:00:00,23.8888888888889,35.0,1.996,0.524,6.45576953370476
332100.0,2018-07-21 20:15:00,23.8888888888889,34.575,1.908,0.504,6.213106687604
333000.0,2018-07-21 20:30:00,23.888888888888907,34.15,1.804,0.48,5.92706932311808
333900.0,2018-07-21 20:45:00,23.8888888888889,33.724999999999994,1.72,0.46,5.6902678984207204
334800.0,2018-07-21 21:00:00,23.888888888888907,33.3,1.644,0.444,5.48277358074036
335700.0,2018-07-21 21:15:00,23.888888888888903,33.175,1.612,0.436,5.37257885835644
336600.0,2018-07-21 21:30:00,23.888888888888903,33.05,1.584,0.428,5.279968400182719
337500.0,2018-07-21 21:45:00,23.8888888888889,32.925,1.532,0.416,5.12053773801024
338400.0,2018-07-21 22:00:00,23.8888888888889,32.8,1.504,0.408,5.03613326980128
339300.0,2018-07-21 22:15:00,23.8888888888889,32.525,1.46,0.4,4.92007712601396
340200.0,2018-07-21 22:30:00,23.888888888888903,32.25,1.412,0.388,4.79112585513916
341100.0,2018-07-21 22:45:00,23.888888888888896,31.975,1.372,0.38,4.68444798559728
342000.0,2018-07-21 23:00:00,23.888888888888903,31.7,1.352,0.376,4.6387288986507595
342900.0,2018-07-21 23:15:00,23.8888888888889,31.275,1.284,0.36,4.4429574237772
343800.0,2018-07-21 23:30:00,23.8888888888889,30.85,1.264,0.356,4.41130574819884
344700.0,2018-07-21 23:45:00,23.888888888888896,30.425,1.236,0.352,4.36324209269096
345600.0,2018-07-22 00:00:00,23.8888888888889,30.0,1.208,0.348,4.2905604672888
346500.0,2018-07-22 00:15:00,23.8888888888889,29.725,1.176,0.34,4.19443315627304
347400.0,2018-07-22 00:30:00,23.888888888888907,29.45,1.14,0.332,4.08072158104708
348300.0,2018-07-22 00:45:00,23.8888888888889,29.175,1.12,0.328,4.02562421985512
349200.0,2018-07-22 01:00:00,23.888888888888903,28.9,1.084,0.32,3.90722350750644
350100.0,2018-07-22 01:15:00,23.8888888888889,28.625,1.06,0.312,3.82399132357816
351000.0,2018-07-22 01:30:00,23.8888888888889,28.35,1.032,0.308,3.75013741389532
351900.0,2018-07-22 01:45:00,23.8888888888889,28.075000000000003,1.008,0.3,3.67276665137044
352800.0,2018-07-22 02:00:00,23.8888888888889,27.8,0.984,0.296,3.6000850259682804
353700.0,2018-07-22 02:15:00,23.888888888888893,27.525,0.964,0.292,3.54498766477632
354600.0,2018-07-22 02:30:00,23.8888888888889,27.25,0.948,0.288,3.4957517249877603
355500.0,2018-07-22 02:45:00,23.888888888888896,26.975,0.928,0.284,3.44886035376056
356400.0,2018-07-22 03:00:00,23.888888888888896,26.7,0.912,0.28,3.40431355109472
357300.0,2018-07-22 03:15:00,23.888888888888903,26.55,0.896,0.276,3.35390532702548
358200.0,2018-07-22 03:30:00,23.888888888888903,26.4,0.884,0.272,3.30466938723692
359100.0,2018-07-22 03:45:00,23.888888888888903,26.250000000000004,0.868,0.268,3.2589503002903997
360000.0,2018-07-22 04:00:00,23.8888888888889,26.1,0.856,0.264,3.21557578190524
360900.0,2018-07-22 04:15:00,23.8888888888889,25.975,0.836,0.26,3.14875557790648
361800.0,2018-07-22 04:30:00,23.888888888888896,25.85,0.832,0.256,3.1299990294156
362700.0,2018-07-22 04:45:00,23.8888888888889,25.725,0.82,0.256,3.09717506955656
363600.0,2018-07-22 05:00:00,23.8888888888889,25.6,0.808,0.252,3.06435110969752
364500.0,2018-07-22 05:15:00,23.8888888888889,25.450000000000003,0.812,0.252,3.0889690795918
365400.0,2018-07-22 05:30:00,23.8888888888889,25.3,0.804,0.252,3.05848968829412
366300.0,2018-07-22 05:45:00,23.8888888888889,25.15,0.792,0.248,3.02332115987372
367200.0,2018-07-22 06:00:00,23.888888888888893,25.0,0.78,0.244,2.98698034717264
368100.0,2018-07-22 06:15:00,23.888888888888903,24.85,0.772,0.244,2.9529841030329202
369000.0,2018-07-22 06:30:00,23.888888888888903,24.7,0.764,0.24,2.91781557461252
369900.0,2018-07-22 06:45:00,23.888888888888896,24.55,0.752,0.24,2.8826470461921203
370800.0,2018-07-22 07:00:00,23.888888888888896,24.4,0.756,0.24,2.8920253204375603
371700.0,2018-07-22 07:15:00,23.888888888888907,24.7,0.9,0.284,3.43830979523444
372600.0,2018-07-22 07:30:00,23.888888888888903,25.0,0.996,0.316,3.78882279515776
373500.0,2018-07-22 07:45:00,23.888888888888903,25.300000000000004,0.904,0.284,3.39024613972656
374400.0,2018-07-22 08:00:00,23.8888888888889,25.6,0.88,0.272,3.28591283874604
375300.0,2018-07-22 08:15:00,23.888888888888896,26.15,0.904,0.28,3.34569933706072
376200.0,2018-07-22 08:30:00,23.8888888888889,26.700000000000003,0.916,0.28,3.35156075846412
377100.0,2018-07-22 08:45:00,23.8888888888889,27.25,0.948,0.284,3.43830979523444
378000.0,2018-07-22 09:00:00,23.8888888888889,27.8,0.988,0.296,3.56139964470584
378900.0,2018-07-22 09:15:00,23.8888888888889,28.35,1.036,0.308,3.70090147410676
379800.0,2018-07-22 09:30:00,23.888888888888903,28.9,1.088,0.32,3.85798756771788
380700.0,2018-07-22 09:45:00,23.8888888888889,29.45,1.12,0.324,3.9330137616814
381600.0,2018-07-22 10:00:00,23.888888888888896,30.0,1.176,0.336,4.08306614960844
382500.0,2018-07-22 10:15:00,23.888888888888896,30.825,1.284,0.364,4.3714480826557205
383400.0,2018-07-22 10:30:00,23.8888888888889,31.65,1.424,0.396,4.77471387520964
384300.0,2018-07-22 10:45:00,23.8888888888889,32.474999999999994,1.564,0.428,5.15687855071132
385200.0,2018-07-22 11:00:00,23.888888888888907,33.3,1.672,0.452,5.4300207881097595
386100.0,2018-07-22 11:15:00,23.888888888888896,33.875,1.76,0.472,5.65158251715828
387000.0,2018-07-22 11:30:00,23.888888888888896,34.45,1.852,0.488,5.88838394185564
387900.0,2018-07-22 11:45:00,23.888888888888903,35.025000000000006,1.916,0.5,6.03257490837928
388800.0,2018-07-22 12:00:00,23.8888888888889,35.6,1.988,0.516,6.18848871770972
389700.0,2018-07-22 12:15:00,23.888888888888896,36.0,2.052,0.528,6.33854110563676
390600.0,2018-07-22 12:30:00,23.888888888888893,36.400000000000006,2.084,0.532,6.39715531967076
391500.0,2018-07-22 12:45:00,23.8888888888889,36.8,2.164,0.548,6.59058222598296
392400.0,2018-07-22 13:00:00,23.8888888888889,37.2,2.244,0.564,6.794559690821281
393300.0,2018-07-22 13:15:00,23.888888888888896,37.475,2.316,0.58,6.98212517573008
394200.0,2018-07-22 13:30:00,23.888888888888893,37.75,2.376,0.592,7.1392112693411995
395100.0,2018-07-22 13:45:00,23.888888888888893,38.025,2.432,0.6,7.2857468044262
396000.0,2018-07-22 14:00:00,23.888888888888896,38.3,2.52,0.62,7.52137594484288
396900.0,2018-07-22 14:15:00,23.888888888888896,38.575,2.576,0.632,7.6843234598574
397800.0,2018-07-22 14:30:00,23.8888888888889,38.85,2.656,0.648,7.88478407185368
398700.0,2018-07-22 14:45:00,23.888888888888903,39.125,2.704,0.656,8.00787392132508
399600.0,2018-07-22 15:00:00,23.8888888888889,39.4,2.716,0.656,8.000840215641
400500.0,2018-07-22 15:15:00,23.8888888888889,39.7,2.804,0.676,8.197783974795241
401400.0,2018-07-22 15:30:00,23.888888888888907,40.0,2.916,0.7,8.47327078075504
402300.0,2018-07-22 15:45:00,23.888888888888903,40.3,3.016,0.72,8.71710591113648
403200.0,2018-07-22 16:00:00,23.888888888888907,40.6,3.116,0.74,8.94570134586908
404100.0,2018-07-22 16:15:00,23.888888888888903,40.6,3.152,0.748,9.0734803324632
405000.0,2018-07-22 16:30:00,23.888888888888896,40.6,3.176,0.756,9.15202337926876
405900.0,2018-07-22 16:45:00,23.888888888888896,40.6,3.176,0.756,9.15788480067216
406800.0,2018-07-22 17:00:00,23.888888888888896,40.6,3.136,0.744,9.05824063681436
407700.0,2018-07-22 17:15:00,23.8888888888889,40.175,3.0,0.716,8.76516956664436
408600.0,2018-07-22 17:30:00,23.888888888888896,39.75,2.876,0.692,8.47795991787776
409500.0,2018-07-22 17:45:00,23.888888888888896,39.325,2.768,0.672,8.2411584931804
410400.0,2018-07-22 18:00:00,23.888888888888893,38.9,2.672,0.652,8.04069788118412
411300.0,2018-07-22 18:15:00,23.888888888888893,38.35,2.6,0.64,7.9246417373968
412200.0,2018-07-22 18:30:00,23.8888888888889,37.8,2.496,0.624,7.724181125400521
413100.0,2018-07-22 18:45:00,23.888888888888896,37.25,2.392,0.604,7.493241122106561
414000.0,2018-07-22 19:00:00,23.888888888888896,36.7,2.284,0.58,7.237683148918321
414900.0,2018-07-22 19:15:00,23.8888888888889,36.425,2.208,0.564,7.03018883123796
415800.0,2018-07-22 19:30:00,23.8888888888889,36.150000000000006,2.164,0.556,6.931716951660841
416700.0,2018-07-22 19:45:00,23.888888888888896,35.875,2.104,0.544,6.78518141657584
417600.0,2018-07-22 20:00:00,23.8888888888889,35.6,2.04,0.528,6.60816649019316
418500.0,2018-07-22 20:15:00,23.8888888888889,35.025000000000006,1.94,0.508,6.365503644092399
419400.0,2018-07-22 20:30:00,23.888888888888907,34.45,1.852,0.492,6.153320189289319
420300.0,2018-07-22 20:45:00,23.888888888888896,33.875,1.76,0.472,5.920035617433999
421200.0,2018-07-22 21:00:00,23.888888888888903,33.3,1.676,0.452,5.69847388838548
422100.0,2018-07-22 21:15:00,23.8888888888889,33.025,1.636,0.444,5.5824177445981595
423000.0,2018-07-22 21:30:00,23.888888888888896,32.75,1.596,0.436,5.4745675907756
423900.0,2018-07-22 21:45:00,23.8888888888889,32.475,1.552,0.428,5.3596837312689605
424800.0,2018-07-22 22:00:00,23.888888888888896,32.2,1.496,0.412,5.20025306909648
425700.0,2018-07-22 22:15:00,23.8888888888889,32.075,1.408,0.388,4.9001482932424
426600.0,2018-07-22 22:30:00,23.8888888888889,31.950000000000003,1.376,0.38,4.802848697945961
427500.0,2018-07-22 22:45:00,23.888888888888896,31.825,1.344,0.372,4.6949985441234
428400.0,2018-07-22 23:00:00,23.888888888888896,31.7,1.308,0.364,4.58714839030084
429300.0,2018-07-22 23:15:00,23.888888888888896,31.425,1.288,0.36,4.53908473479296
430200.0,2018-07-22 23:30:00,23.8888888888889,31.15,1.256,0.352,4.4605416879874005
431100.0,2018-07-22 23:45:00,23.8888888888889,30.875000000000004,1.224,0.348,4.37730950405912
432000.0,2018-07-23 00:00:00,23.8888888888889,30.6,1.196,0.34,4.29524960441152
432900.0,2018-07-23 00:15:00,23.888888888888903,30.175000000000004,1.16,0.332,4.20146686195712
433800.0,2018-07-23 00:30:00,23.888888888888896,29.75,1.124,0.324,4.10651183522204
434700.0,2018-07-23 00:45:00,23.8888888888889,29.325,1.088,0.316,4.015073661329
435600.0,2018-07-23 01:00:00,23.8888888888889,28.9,1.056,0.312,3.92480777171664
436500.0,2018-07-23 01:15:00,23.888888888888903,28.625,1.032,0.304,3.84392015634972
437400.0,2018-07-23 01:30:00,23.8888888888889,28.35,1.004,0.3,3.7688939623862
438300.0,2018-07-23 01:45:00,23.8888888888889,28.075000000000003,0.984,0.292,3.69738462126472
439200.0,2018-07-23 02:00:00,23.8888888888889,27.8,0.96,0.288,3.6293921329852803
440100.0,2018-07-23 02:15:00,23.888888888888896,27.65,0.944,0.284,3.58250076175808
441000.0,2018-07-23 02:30:00,23.8888888888889,27.5,0.932,0.28,3.54264309621496
441900.0,2018-07-23 02:45:00,23.8888888888889,27.35,0.924,0.28,3.50747456779456
442800.0,2018-07-23 03:00:00,23.8888888888889,27.2,0.912,0.276,3.4734783236548403
443700.0,2018-07-23 03:15:00,23.8888888888889,27.2,0.904,0.276,3.44768806947988
444600.0,2018-07-23 03:30:00,23.888888888888907,27.2,0.9,0.272,3.42658695242764
445500.0,2018-07-23 03:45:00,23.888888888888896,27.2,0.896,0.272,3.40783040393676
446400.0,2018-07-23 04:00:00,23.8888888888889,27.2,0.892,0.272,3.39024613972656
447300.0,2018-07-23 04:15:00,23.888888888888896,27.2,0.888,0.268,3.3691450226743203
448200.0,2018-07-23 04:30:00,23.8888888888889,27.2,0.884,0.268,3.35038847418344
449100.0,2018-07-23 04:45:00,23.888888888888896,27.2,0.868,0.264,3.282395985904
450000.0,2018-07-23 05:00:00,23.8888888888889,27.2,0.864,0.26,3.25777801600972
450900.0,2018-07-23 05:15:00,23.888888888888896,26.925,0.872,0.264,3.30466938723692
451800.0,2018-07-23 05:30:00,23.888888888888903,26.65,0.852,0.26,3.2589503002903997
452700.0,2018-07-23 05:45:00,23.888888888888903,26.375000000000004,0.836,0.256,3.2015083705370797
453600.0,2018-07-23 06:00:00,23.888888888888896,26.1,0.82,0.252,3.1464110093451203
454500.0,2018-07-23 06:15:00,23.888888888888903,25.975,0.808,0.252,3.10772562808268
455400.0,2018-07-23 06:30:00,23.888888888888896,25.85,0.8,0.248,3.07255709966228
456300.0,2018-07-23 06:45:00,23.888888888888896,25.725,0.8,0.248,3.06786796253956
457200.0,2018-07-23 07:00:00,23.8888888888889,25.6,0.796,0.248,3.05848968829412
458100.0,2018-07-23 07:15:00,23.888888888888903,25.875000000000004,0.804,0.248,3.0549728354520798
459000.0,2018-07-23 07:30:00,23.888888888888896,26.15,0.828,0.256,3.12882674513492
459900.0,2018-07-23 07:45:00,23.888888888888903,26.425,0.844,0.26,3.1651675578360003
460800.0,2018-07-23 08:00:00,23.888888888888903,26.7,0.852,0.26,3.1850963906075602
461700.0,2018-07-23 08:15:00,23.888888888888903,27.375,0.908,0.276,3.35507761130616
462600.0,2018-07-23 08:30:00,23.8888888888889,28.05,0.964,0.288,3.50981913635592
463500.0,2018-07-23 08:45:00,23.8888888888889,28.725,1.032,0.304,3.71145203263288
464400.0,2018-07-23 09:00:00,23.888888888888903,29.4,1.088,0.316,3.8603321362792404
465300.0,2018-07-23 09:15:00,23.888888888888903,30.1,1.124,0.324,3.93653061452344
466200.0,2018-07-23 09:30:00,23.888888888888907,30.8,1.192,0.336,4.10533955094136
467100.0,2018-07-23 09:45:00,23.888888888888896,31.5,1.28,0.356,4.35151924988416
468000.0,2018-07-23 10:00:00,23.8888888888889,32.2,1.368,0.376,4.5894929588622
468900.0,2018-07-23 10:15:00,23.888888888888896,33.175000000000004,1.508,0.408,4.94821194875028
469800.0,2018-07-23 10:30:00,23.8888888888889,34.150000000000006,1.684,0.448,5.4229870824256805
470700.0,2018-07-23 10:45:00,23.888888888888907,35.125,2.024,0.528,6.39129389826736
471600.0,2018-07-23 11:00:00,23.8888888888889,36.1,2.296,0.592,7.15796781783208
472500.0,2018-07-23 11:15:00,23.888888888888896,36.525000000000006,2.46,0.632,7.645638078594961
473400.0,2018-07-23 11:30:00,23.888888888888896,36.95,2.356,0.596,7.29043594154892
474300.0,2018-07-23 11:45:00,23.888888888888896,37.375,2.368,0.592,7.21189289474336
475200.0,2018-07-23 12:00:00,23.8888888888889,37.8,2.424,0.604,7.331465891372719
476100.0,2018-07-23 12:15:00,23.8888888888889,38.075,2.488,0.616,7.50144711207132
477000.0,2018-07-23 12:30:00,23.8888888888889,38.35,2.748,0.68,8.24233077746108
477900.0,2018-07-23 12:45:00,23.888888888888903,38.625,2.928,0.724,8.80619951646816
478800.0,2018-07-23 13:00:00,23.888888888888903,38.9,2.824,0.692,8.49085504496524
479700.0,2018-07-23 13:15:00,23.8888888888889,39.45,2.84,0.688,8.35955920552908
480600.0,2018-07-23 13:30:00,23.8888888888889,40.0,2.888,0.692,8.3994168710722
481500.0,2018-07-23 13:45:00,23.8888888888889,40.55,3.024,0.716,8.69366022552288
482400.0,2018-07-23 14:00:00,23.888888888888903,41.1,3.136,0.736,8.93046165022024
483300.0,2018-07-23 14:15:00,23.888888888888903,41.375,3.196,0.748,9.07699718530524
484200.0,2018-07-23 14:30:00,23.8888888888889,41.650000000000006,3.308,0.768,9.3372442956162
485100.0,2018-07-23 14:45:00,23.888888888888896,41.925,3.408,0.792,9.591629984523761
486000.0,2018-07-23 15:00:00,23.8888888888889,42.2,3.488,0.804,9.774506332309839
486900.0,2018-07-23 15:15:00,23.8888888888889,42.2,3.528,0.816,9.910491308868721
487800.0,2018-07-23 15:30:00,23.888888888888896,42.2,3.552,0.82,9.9878620713936
488700.0,2018-07-23 15:45:00,23.8888888888889,42.2,3.588,0.832,10.10040136233888
489600.0,2018-07-23 16:00:00,23.90896663972533,42.2,3.596,0.832,10.157843292092199
490500.0,2018-07-23 16:15:00,23.94434351412161,42.35,3.608,0.832,10.18246126198648
491400.0,2018-07-23 16:30:00,23.986987969334784,42.5,3.616,0.832,10.209423800442119
492300.0,2018-07-23 16:45:00,23.96337482447109,42.64999999999999,3.628,0.832,10.16604928205696
493200.0,2018-07-23 17:00:00,23.928333324336226,42.8,3.64,0.832,10.1168133422684
494100.0,2018-07-23 17:15:00,23.900027521049108,42.52499999999999,3.56,0.816,9.948004405850481
495000.0,2018-07-23 17:30:00,23.891990123171887,42.25,3.468,0.8,9.74285465673148
495900.0,2018-07-23 17:45:00,23.88973780656408,41.975,3.368,0.78,9.52129292768296
496800.0,2018-07-23 18:00:00,23.889117609886377,41.7,3.276,0.764,9.307937188599201
497700.0,2018-07-23 18:15:00,23.888949165402995,41.55,3.172,0.74,9.02189982411328
498600.0,2018-07-23 18:30:00,23.888904691198903,41.400000000000006,3.132,0.732,8.91639423885208
499500.0,2018-07-23 18:45:00,23.888892996083342,41.25,3.088,0.724,8.8097163693102
500400.0,2018-07-23 19:00:00,23.888889956179764,41.1,3.076,0.72,8.7862706836966
501300.0,2018-07-23 19:15:00,23.88888916103532,40.400000000000006,2.956,0.704,8.59987748306848
502200.0,2018-07-23 19:30:00,23.88888895649593,39.7,2.816,0.68,8.30915098145984
503100.0,2018-07-23 19:45:00,23.88888890508779,39.0,2.648,0.644,7.92581402167748
504000.0,2018-07-23 20:00:00,23.88888889268833,38.3,2.536,0.624,7.68784031269944
504900.0,2018-07-23 20:15:00,23.88888888975294,37.625,2.4,0.6,7.38656325256468
505800.0,2018-07-23 20:30:00,23.8888888890767,36.95,2.228,0.564,6.95985177439716
506700.0,2018-07-23 20:45:00,23.888888888927845,36.275000000000006,2.064,0.528,6.53196801194896
507600.0,2018-07-23 21:00:00,23.888888888896624,35.6,1.92,0.496,6.153320189289319
508500.0,2018-07-23 21:15:00,23.888888888890435,35.45,1.912,0.496,6.13456364079844
509400.0,2018-07-23 21:30:00,23.8888888888892,35.3,1.884,0.492,6.06305429967696
510300.0,2018-07-23 21:45:00,23.88888888888895,35.15,1.86,0.484,6.012646075607719
511200.0,2018-07-23 22:00:00,23.88888888888891,35.0,1.824,0.476,5.920035617433999
512100.0,2018-07-23 22:15:00,23.888888888888903,34.85,1.748,0.46,5.69847388838548
513000.0,2018-07-23 22:30:00,23.888888888888903,34.7,1.756,0.464,5.74770982817404
513900.0,2018-07-23 22:45:00,23.888888888888903,34.55,1.74,0.46,5.71840272115704
514800.0,2018-07-23 23:00:00,23.8888888888889,34.4,1.692,0.448,5.571867186072041
515700.0,2018-07-23 23:15:00,23.888888888888903,34.275,1.62,0.428,5.35030545702352
516600.0,2018-07-23 23:30:00,23.888888888888907,34.15,1.616,0.428,5.3456163199008
517500.0,2018-07-23 23:45:00,23.888888888888903,34.025,1.58,0.42,5.241283018920281
518400.0,2018-07-24 00:00:00,23.8888888888889,33.9,1.56,0.416,5.186185657728321
519300.0,2018-07-24 00:15:00,23.888888888888896,33.474999999999994,1.508,0.404,5.07247408250236
520200.0,2018-07-24 00:30:00,23.8888888888889,33.05,1.46,0.396,4.94821194875028
521100.0,2018-07-24 00:45:00,23.888888888888903,32.625,1.408,0.384,4.82746666784024
522000.0,2018-07-24 01:00:00,23.8888888888889,32.2,1.364,0.376,4.71141052405292
522900.0,2018-07-24 01:15:00,23.8888888888889,31.925000000000004,1.328,0.368,4.6199723501598795
523800.0,2018-07-24 01:30:00,23.8888888888889,31.65,1.3,0.36,4.5367401662316
524700.0,2018-07-24 01:45:00,23.888888888888903,31.375000000000004,1.268,0.356,4.45819711942604
525600.0,2018-07-24 02:00:00,23.888888888888896,31.1,1.24,0.348,4.38199864118184
526500.0,2018-07-24 02:15:00,23.8888888888889,31.1,1.232,0.348,4.342140975638721
527400.0,2018-07-24 02:30:00,23.8888888888889,31.1,1.22,0.344,4.2893881830081195
528300.0,2018-07-24 02:45:00,23.888888888888903,31.1,1.188,0.336,4.18153802918556
529200.0,2018-07-24 03:00:00,23.888888888888907,31.1,1.208,0.34,4.24249681178092
530100.0,2018-07-24 03:15:00,23.888888888888903,30.975,1.2,0.34,4.22491254757072
531000.0,2018-07-24 03:30:00,23.888888888888903,30.85,1.188,0.336,4.190916303431
531900.0,2018-07-24 03:45:00,23.8888888888889,30.725,1.176,0.332,4.15340320644924
532800.0,2018-07-24 04:00:00,23.8888888888889,30.6,1.164,0.332,4.11706239374816
533700.0,2018-07-24 04:15:00,23.8888888888889,30.300000000000004,1.14,0.324,4.0596204639948406
534600.0,2018-07-24 04:30:00,23.888888888888903,30.0,1.116,0.32,3.9963171128381196
535500.0,2018-07-24 04:45:00,23.888888888888903,29.7,1.092,0.316,3.9330137616814
536400.0,2018-07-24 05:00:00,23.8888888888889,29.4,1.068,0.308,3.8708826948053603
